Party and Electorate Candidate Votes Recorded at each Voting Place
Te Tai Tonga 71,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Advance Voting Places
Banks Peninsula
Hataitai,"Hataitai Community House, 112 Waipapa Road",1,0,0,10,0,11,0,1,0,1,0,0,0,0,0,2,0,26,0
,"Kilbirnie School Hall, 72 Hamilton Road",0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,7,0
Island Bay,"Island Bay Presbyterian Church Lounges, 88 The Parade",0,1,1,18,0,44,13,2,0,4,0,0,0,0,0,0,0,83,0
,"Island Bay School Hall, 6 Thames Street",0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
,"St Hilda's Church Parish Centre, 311 The Parade",0,0,0,3,0,6,0,1,1,0,0,1,0,0,0,0,0,12,0
Kilbirnie,"ASB Sports Centre, 72 Kemp Street",0,0,0,10,0,19,5,1,0,0,0,0,0,0,0,3,0,38,0
,"Kilbirnie/Lyall Bay Community Centre, 56-58 Bay Road",2,2,3,22,0,96,16,4,0,1,0,0,0,0,0,1,0,147,2
,"St Patrick's College Staff Room, 581 Evans Bay Parade",0,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,11,0
,"Wellington Islamic Centre, 7-11 Queens Drive",0,0,0,3,0,4,1,1,0,1,0,0,0,0,0,1,0,11,0
Lyall Bay,"Lyall Bay School Hall, 2 Freyberg Street",1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0,10,0
Miramar,"Miramar and Maupuia Community Centre, 27 Chelsea Street",0,2,3,10,0,50,16,4,0,6,0,0,0,0,0,1,1,93,2
,"Miramar Central School Hall, 38 Park Road",0,0,0,1,0,25,3,1,0,1,0,0,0,0,0,0,0,31,1
Newtown,"Newtown Community Hall, 71 Daniell Street",0,0,2,8,0,11,0,0,0,2,0,0,0,0,0,2,0,25,0
,"Newtown School Hall, Corner Riddiford & Mein Streets",0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0
,"Pop Up Voting Place, 199 Riddiford Street, next to New World",2,2,3,67,0,128,14,1,1,11,0,0,0,0,0,6,1,236,5
,"Te Whaea: National Dance and Drama Centre, 11 Hutchison Road",0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0
Ōwhiro Bay,"Owhiro Bay School Hall, 100 Happy Valley Road",0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0
Strathmore Park,"Kahurangi School Hall, 43 Strathmore Avenue",0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,11,0
,"Strathmore Park Community Centre, 108 Strathmore Avenue",0,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,1,13,0
Selwyn
Burnham,"Burnham School Hall, Corner Chaytor Avenue & Godley Road",0,1,0,0,0,4,1,2,0,1,0,0,0,0,0,1,0,10,0
Darfield,"St Joseph's Parish Centre, 1981 Telegraph Road",3,1,0,1,0,12,0,2,0,1,0,0,0,0,0,0,0,20,0
Leeston,"Leeston Consolidated School, 19 Selwyn Street",0,1,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,9,0
,"Leeston Library, 19 Messines Street",3,2,1,2,0,24,1,3,0,2,0,0,0,0,0,0,0,38,0
,"Lincoln Event Centre, 15 Meijer Drive",2,0,0,4,0,35,4,11,1,3,0,0,0,0,0,2,0,62,0
,"Lincoln University, George Forbes Memorial Library, Corner Ellesmere Junction & Springs Roads",0,0,0,3,0,10,0,6,0,0,0,0,0,0,0,0,0,19,0
Prebbleton,"All Saints Church Hall, 1-7 Blakes Road",1,0,0,1,0,4,2,5,0,0,0,0,0,0,0,0,0,13,0
Rolleston,"Clearview Primary Hall, 20 Broadlands Drive",0,0,0,1,0,8,0,1,1,0,0,0,0,0,0,0,0,11,0
,"Lemonwood Grove School, 14 Lemonwood Drive",1,0,0,1,0,10,2,0,0,0,0,0,0,0,0,0,0,14,0
,"Selwyn District Council, 2 Norman Kirk Drive",8,3,2,13,0,115,15,9,1,3,0,0,0,0,0,1,2,172,0
,"West Rolleston School, 327 Dunns Crossing Road",0,0,0,0,0,12,2,0,0,1,0,0,0,0,0,0,0,15,0
West Melton,"West Melton Community and Recreation Centre, 1163 West Coast Road (State Highway 73)",2,1,0,0,0,8,1,2,0,1,0,0,0,0,0,0,0,15,0
,"Hospital, Prisons & Rest Homes Team - Taken in Selwyn",1,0,1,0,0,21,1,0,0,0,0,0,0,0,0,0,0,24,0
Southland
Alexandra,"Alexandra Primary School, Ventry Street",0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,8,1
,"St Enoch's Church Lounge, 12 Centennial Avenue",4,0,1,3,0,35,3,6,1,1,0,0,0,0,0,0,0,54,2
Arrowtown,"Arrowtown Hall, 33 Buckingham Street",1,0,0,1,0,5,1,3,0,0,0,0,0,0,0,2,1,14,0
,"St John's Presbyterian Church, Corner Berkshire Street & Durham Street",0,0,0,1,0,10,0,6,0,1,0,0,0,0,0,3,0,21,0
Clinton,"Clinton Community Centre, 2 Skerry Street",1,0,1,0,0,7,1,2,0,0,1,0,0,0,0,0,0,13,0
Frankton,"Queenstown Central Shopping Centre, Building A Office Entrance, Central Street",3,2,0,8,0,40,5,6,0,0,0,0,0,0,0,2,1,67,2
,"St Margaret's Presbyterian Church, Corner Kawarau Road & Ross Street",3,7,0,1,0,36,9,8,0,4,0,0,0,1,0,2,1,72,0
,"Gore Town and Country Club, Esplin Room, 2 Bury Street",3,2,4,2,0,52,5,7,1,7,0,0,0,0,0,2,0,85,4
Lumsden,"Lumsden Senior Citizen Rooms, 10 Diana Street",1,0,2,1,0,7,3,3,0,1,0,0,0,0,0,1,0,19,0
Mataura,"Mataura Community Centre, 2 Macqueen Avenue",0,3,3,1,0,46,4,2,0,2,0,0,0,0,0,1,0,62,0
,"Mataura School Hall, 33 Oakland Street",0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,6,0
Queenstown,"Queenstown Memorial Centre, 1 Memorial Street",0,0,0,4,0,7,1,0,0,0,0,0,0,0,0,0,0,12,0
Roxburgh,"Roxburgh Memorial Hall, 120 Scotland Street",2,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,13,0
Tapanui,"West Otago Community Centre, 1 Suffolk Street",0,1,0,0,0,10,1,1,1,1,0,0,0,0,0,0,0,15,0
Te Anau,"Fiordland Community House, 21 Luxmore Drive",2,1,0,2,0,15,2,9,1,0,0,0,0,0,0,1,0,33,0
,"Winton Memorial Hall, 2 Meldrum Street",4,1,2,2,0,23,1,6,0,2,0,0,0,0,0,0,0,41,0
Taieri
,"War Memorial Hall, 4 Clyde Street",2,0,4,4,0,77,4,8,1,7,0,2,0,0,1,1,0,111,2
Caversham,"Carisbrook School, 217 South Road",0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,8,0
,"Caversham Presbyterian Church Hall, 61 Thorn Street",2,3,1,10,0,71,3,2,0,3,0,0,0,0,0,0,0,95,1
,"Te Kāika Caversham, 25 College Street",0,1,0,4,0,11,1,0,0,0,0,0,0,0,0,0,0,17,0
Corstorphine,"Caversham Harrier & Athletic Clubrooms, 201 Middleton Road",1,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,10,0
Fairfield,"Fairfield Community Hall, 10 Fairplay Street",0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,8,0
Green Island,"Green Island Civic Hall, 5 Howden Street",5,0,1,5,0,49,5,4,2,3,0,0,0,0,0,1,0,75,0
,"Otago School of Piping and Drumming, 186 Main South Road",0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,12,1
Milburn,"Otago Correctional Facility Milton, 62 Narrowdale Road",0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,9,0
Milton,"Milton Coronation Hall - Chamber Room, 93 Union Street",2,3,0,4,0,43,6,4,1,0,0,0,0,0,0,1,0,64,2
Mosgiel,"Coronation Hall Mosgiel (Keith Willis Lounge), 97 Gordon Road",2,2,1,6,0,71,3,9,1,4,0,0,0,0,0,2,0,101,0
Musselburgh,"Musselburgh Baptist Church, 131 Musselburgh Rise",0,0,0,1,0,8,1,1,0,0,0,0,0,0,0,0,0,11,1
Outram,"Outram War Memorial Hall, 41 Holyhead Street",1,0,0,1,0,16,0,5,0,0,0,0,0,0,0,0,0,23,0
,"Nations Church, 334 King Edward Street",4,0,2,12,0,105,8,5,0,4,0,2,0,0,0,2,0,144,5
Waimakariri
Belfast,"Belfast School, 700 Main North Road",0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,9,0
Kaiapoi,"Kaiapoi Co-operating Parish, 53 Fuller Street",0,0,0,2,0,19,2,1,0,0,0,0,0,0,0,0,0,24,0
,"Kaiapoi High School Cultural Centre, 101 Ohoka Road",0,0,0,3,0,15,0,1,0,1,0,0,0,0,0,1,0,21,0
,"Kaiapoi Library and Service Centre, 176 Williams Street",4,0,1,12,0,105,8,9,0,3,0,0,0,1,0,0,0,143,3
,"Kaiapoi North School, 278 Williams Street",2,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,11,0
Northwood,"Northwood Supa Centa (old Caesars Restaurant), 1 Radcliffe Rd",1,1,2,3,0,56,3,3,0,1,0,1,0,0,0,1,0,72,0
Oxford,"Oxford Jaycee's Hall, 56 Main Street",0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,9,0
Papanui,"Casebrook Intermediate School, 90 Veitches Road",0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
Pegasus,"Pegasus Bay School, 5 Solander Road",0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,7,0
,"East High Street Business Park (near The Warehouse), 13 High Street",6,7,5,12,0,86,7,6,2,2,1,1,0,0,0,0,0,135,2
,"Rangiora Borough School, 157 King Street",0,0,0,0,0,3,2,0,2,1,1,0,0,0,0,0,0,9,0
,"Rangiora Public Library, 141 Percival Street",5,2,3,5,0,42,5,8,2,1,0,0,0,0,0,3,1,77,0
Woodend,"Woodend Community Centre, 6A School Road",2,2,0,2,0,17,1,4,0,2,0,0,0,0,0,2,0,32,0
Waitaki
,"Harvest Hotel, 6 Barry Avenue",4,2,1,4,0,36,3,3,1,0,0,0,0,0,0,0,0,54,1
Geraldine,"Geraldine Central, 1A Talbot Street",1,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,12,0
,"Geraldine Primary School Hall, 73 Wilson Street",1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,6,0
,"Oamaru Central (Previously House Of Travel Shop), 61 Thames Street",3,2,0,3,0,58,2,3,0,5,2,0,0,0,0,0,0,78,1
,"Pembroke School, 2 Harlech Street",0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,6,0
,"St Mary's Anglican Church Hall, 410 Thames Highway",3,1,2,1,0,29,5,3,3,0,0,0,0,0,0,0,0,47,0
,"Waihemo Service Centre, 54 Tiverton Street",1,0,1,2,0,12,2,0,1,2,0,0,0,0,0,0,0,21,0
Ranfurly,"Maniototo Community Library, 15 Caulfeild Street",1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,8,0
Twizel,"Twizel Area School, Mt Cook Street",1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
Waimate,"Waimate Event Centre, 15 Paul Street",0,0,0,0,0,21,0,3,1,2,0,0,0,0,0,2,0,29,0
Wanaka,"Lake Wanaka Centre, Armstrong Room, 89 Ardmore Street",3,5,3,10,1,44,3,7,2,0,0,0,0,0,0,5,0,83,1
,"Te Kura O Take Kārara, 3 Grace Wright Drive",0,1,0,1,0,5,2,2,0,0,0,0,0,0,0,0,0,11,0
,"Hospital, Rest Homes & Miscellaneous - Taken in Waitaki",0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8,0
Wellington Central
Aro Valley,"Aro Valley Community Centre, 48 Aro Street",0,0,0,16,0,14,0,0,1,0,0,0,0,0,0,2,0,33,1
Brooklyn,"St Matthew's Church Hall, 96 Washington Avenue",0,0,0,10,0,18,3,3,1,3,1,0,0,0,0,2,0,41,0
Karori,"Karori Community Centre, Youth Centre Room, 7 Beauchamp Street",2,0,1,15,0,41,6,2,1,2,0,0,0,0,0,0,0,70,0
,"Karori West Normal School Hall, 19 Allington Road",0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,1,0,10,0
Kelburn,"Cable Car Museum, 1A Upland Road",0,0,0,8,0,8,2,0,0,0,0,0,0,0,0,2,0,20,0
,"Victoria University, Student Union Building Memorial Theatre Foyer, 1 Kelburn Parade",0,0,0,48,0,44,10,2,0,3,0,0,0,0,0,2,0,109,0
Mt Cook,"Massey University, Flax and Fern Room, Block 9, Wallace Street",0,0,0,32,0,20,4,3,0,0,0,0,0,0,0,1,0,60,0
,"Mount Cook School, 160 Tory Street",0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0
Mt Victoria,"Clyde Quay School, 27 Elizabeth Street",0,0,0,11,0,8,3,0,0,2,0,0,0,0,0,0,0,24,0
Te Aro,"Advance Voting team DCM (Downtown Community Ministry) & Wellington Night Shelter, 2 Lukes Lane",0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,8,0
,"Thorndon School Hall, 26 Murphy Street",0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,6,0
Wellington City,"Asteron Centre Foyer, 55 Featherston Street",0,1,0,56,0,60,14,2,0,2,0,0,0,0,0,9,0,144,1
,"Kahungunu Whānau Services, Level 5, 35 Victoria Street",1,0,0,10,0,22,17,1,0,1,0,0,0,0,0,3,1,56,0
,"Pop Up Voting Place, 73 Manners Street",3,0,1,76,0,98,20,7,0,6,0,0,0,0,0,7,0,218,1
,"Pop Up Voting Place, Dukes Arcade, 105 Willis Street",2,0,1,63,0,59,13,9,0,6,1,1,0,0,0,6,0,161,1
,"Sustainability Trust Wellington, 2 Forresters Lane",0,0,0,10,0,5,3,1,0,0,0,0,0,0,0,0,0,19,0
,"Te Puni Kōkiri House, Nau Mai Room, 143 Lambton Quay",1,1,0,56,0,77,21,2,0,9,0,0,0,0,0,9,0,176,0
,"Wellington Museum Von Kohorn Room, Queens Wharf, 3 Jervois Quay",0,1,0,16,0,17,1,2,0,0,0,0,0,0,0,2,0,39,0
Wilton,"Otari School Hall, 166 Wilton Road",0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0
West Coast-Tasman
Brightwater,"Brightwater School, 106 Ellis Street",0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8,0
Greymouth,"Former House of Travel Building, 109 Mackay Street",4,0,2,2,0,34,3,3,0,0,0,0,0,0,0,1,0,49,1
,"Tai Poutini Polytechnic, Conference Room, 73-87 Tainui Street",4,0,3,2,0,29,3,3,0,3,0,0,0,0,0,0,0,47,1
Hokitika,"Hokitika Westland RSA, 22 Sewell Street",4,6,1,2,0,59,7,11,0,2,0,0,0,0,0,0,1,93,2
,"St Mary's Primary School Hall, 87 Sewell Street",0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,6,0
Mokihinui,"Mokihinui Hall, Lewis Street",0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,6,0
Motueka,"Baptist Church, 15 Greenwood Street",4,4,3,4,0,54,7,3,0,2,0,0,0,0,0,3,1,85,2
,"Huia Club Rooms, 186 High St",1,5,1,9,0,58,2,1,2,3,0,0,0,0,0,1,2,85,0
Reefton,"St John Station, 8 Smith St",0,0,0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,15,0
Tākaka,"Tākaka Anglican Church Hall, 42 Commercial Street",2,1,0,10,0,36,3,4,0,0,0,0,0,0,0,0,0,56,0
Wakefield,"Wakefield School, 66 Edward Street",0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
Westport,"Former Take Note Building, 106 Palmerston St",1,1,3,4,0,59,5,5,1,5,1,1,0,0,0,1,0,87,1
Wigram
Addington,"Addington School, Entrance off Somerset Crescent",0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,7,0
Hei Hei,"Gilberthorpe School, 163 Gilberthorpes Road",0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,11,0
,"Hei Hei Community Centre, 12 Wycola Avenue",1,1,2,6,0,59,11,1,0,1,0,0,0,0,0,1,0,83,3
Hillmorton,"Hillmorton High School Hall, Tankerville Road",0,1,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0,10,0
Hoon Hay,"Rowley Avenue School Hall, 48 Rowley Avenue",0,1,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,11,0
,"Spreydon School, 50 Hoon Hay Road entrance",1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,6,0
Hornby,"Hornby Community Care Centre, 8 Goulding Avenue",3,1,0,3,0,38,2,3,0,0,0,0,0,0,0,3,0,53,2
,"Hornby Primary School, Access from Hei Hei Road",0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
,"South Hornby School Hall, 35 Aymes Road",0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,12,0
,"The Hub Hornby Shop 56 (opposite Pascoes), 418 Main South Road",2,1,2,15,0,131,21,6,0,10,1,0,0,0,0,4,1,194,4
Riccarton,"Rārākau Riccarton Community Centre, 199 Clarence Street",1,0,0,3,0,22,1,0,1,1,0,0,0,0,0,0,0,29,0
,"Westfield Mall Riccarton, Level 2, 129 Riccarton Road",5,2,0,23,0,86,14,11,0,4,0,0,0,0,0,3,0,148,1
,"Wharenui School Hall, 32 Matipo Street",0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0
Sockburn,"Riccarton Primary School Hall, 1 English Street",0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,6,0
Spreydon,"Barrington Mall Shop (former NZ Post shop), 256 Barrington Street",0,5,2,14,0,113,10,6,0,5,1,0,0,0,0,1,0,157,3
,"Christchurch South Intermediate Hall, 204 Selwyn Street",0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,9,0
Tower Junction,"Tower Junction Shop, next to EZIBUY, Whiteleigh Avenue",3,2,0,8,0,41,10,5,2,1,0,0,0,0,0,2,0,74,0
,"Upper Riccarton Community & School Library, 71 Main South Road",1,0,1,3,0,26,2,1,0,1,0,0,0,0,0,2,0,37,1
Wigram,"The Landing, Shop 12 (opposite Joe's Garage), The Runway",2,0,0,13,0,62,19,8,1,4,0,0,0,0,0,3,1,113,0
,"Wigram Primary School, 5 The Runway",0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,6,0
,Rest Home Team - Taken in Wigram,0,0,0,0,0,6,3,0,1,1,1,0,0,0,0,0,0,12,0

Voting Places
Banks Peninsula
Akaroa,"Akaroa Area School Gymnasium, 141 Rue Jolie (Selwyn Avenue entrance)",0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,6,0
Bromley,"Union Church Hall, 378 Linwood Avenue",0,0,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,9,0
,"Landsdowne Community Centre, 8 Landsdowne Terrace",0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,7,0
,"Diamond Harbour School Hall, 13 Hunters Road",1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
Duvauchelle,"Duvauchelle Community Centre, 6039 Christchurch Akaroa Road",1,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,7,0
Governors Bay,"Governors Bay Community Centre, 1 Cresswell Avenue",0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
,"Oaklands School Hall, 37 Cunningham Place",0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,8,0
,"St Mary's Anglican Church Hall, 329 Halswell Road",0,0,1,2,0,14,1,1,0,0,0,0,0,0,0,0,0,19,0
Heathcote Valley,"Heathcote Valley School Hall, 61 Bridle Path Road",0,0,0,6,0,7,1,0,0,0,0,0,0,0,0,0,0,14,0
Linwood,"Linwood Avenue School Hall, 260 Linwood Avenue",0,0,0,1,0,9,3,0,0,1,0,0,0,0,0,0,0,14,0
Little River,"Little River School, 46 Western Valley Road",0,0,1,3,0,7,1,1,0,0,0,0,0,0,0,1,0,14,0
Lower Cashmere,"Thorrington School Hall, 22A Colombo Street",0,0,0,0,0,6,1,0,0,1,0,0,0,1,0,1,0,10,0
Lyttelton,"Lyttelton Primary School Office, 34 Oxford Street",0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0
,"Port Hills Uniting Parish, 40 Winchester Street",1,0,0,2,0,3,2,0,0,1,0,0,0,0,0,0,0,9,0
Opawa,"Opawa Community Church, 1-5 Aynsley Terrace (corner of Opawa Road & Aynsley Terrace)",1,1,0,3,0,2,2,1,0,0,0,0,0,0,0,1,0,11,0
,"St Andrew's Anglican Church, 148 Main Road",0,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,9,0
,"Pioneer Recreation & Sport Centre Lounge, 1st Floor, 75 Lyttelton Street",0,0,0,1,0,8,7,1,0,0,0,0,0,0,0,0,0,17,0
St Martins,"Hillview Christian Junior School, 150 Wilsons Road",0,0,0,0,0,6,1,2,1,1,0,0,0,0,0,0,0,11,0
,"St Martins School Hall, 24 Albert Terrace (opposite Roscoe Street)",0,1,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,10,0
Sumner,"Sumner School, 21 Colenso Street (Dryden Street West entrance)",0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,6,0
Woolston,"Ara Woolston Campus, Student Services Building, Corner Ensors Road & Sullivan Avenue",0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,9,0
,"Bamford School, 10 Gould Crescent",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
,"St John's Church Hall, 2 St Johns Street (corner of Ferry Road)",1,1,0,2,0,16,2,0,0,2,0,0,0,0,0,2,0,26,0
,"Te Waka Unua School Hall, 476 Ferry Road (corner Ferry Road & Hopkins Street)",1,0,0,1,0,21,1,1,1,2,0,0,0,0,0,1,0,29,1
,"The Tannery, Metropolitan Lounge, 3 Garlands Road",0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,8,0
,"Woolston Club Sports Hall (Garden Gate entrance), 43 Hargood Street",2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,8,0
Christchurch Central
Beckenham,"Beckenham Te Kura o Pūroto (School Hall), 71 Sandwich Road",0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,8,0
,"South City Shopping Mall, 555 Colombo Street",0,0,0,2,0,16,2,3,1,0,0,0,0,0,0,0,0,24,0
,"Transitional Cathedral, 234 Hereford Street",1,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,11,0
,"Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",0,0,0,0,0,8,1,2,0,1,0,0,0,0,0,0,0,12,0
Linwood,"Te Rangimarie Community Centre, 360 Gloucester Street",0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,9,0
Mairehau,"Mairehau High School Hall, 440 Hills Road",0,0,0,1,0,6,1,2,0,1,0,0,0,0,0,1,0,12,0
,"St Albans Uniting Parish Hall, 36 Nancy Avenue",0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,9,0
,"St Francis of Assisi School Hall, 370 Innes Road",0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,8,0
Papanui,"North City Church Hall, 95a Sawyers Arms Road",0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,14,0
,"Northlands Mall, near Farmers, 55 Main North Road",0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,10,0
,"Northlands Mall, Sissons Road Car Park (opposite ASB), 55 Main North Road",0,0,1,0,0,13,1,1,0,2,0,0,0,0,0,0,1,19,0
,"Papanui High School Hall, 30 Langdons Road",1,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,15,0
,"St Silas Church Hall, 237 Main North Road",0,0,0,0,0,5,0,1,0,1,0,1,0,0,0,0,0,8,0
Phillipstown,"Phillipstown Community Hub (Rooms 5 & 6), 39a Nursery Road",0,1,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,10,0
,"Te Wai Pounamu Centre, 290 Ferry Road",1,0,1,4,0,4,4,1,0,0,0,0,0,0,0,0,0,15,0
Redwood,"Northcote School Hall, 26 Tuckers Road",0,1,1,1,0,10,1,0,0,0,0,0,0,0,0,1,0,15,0
,"Redwood School Hall, 51 Prestons Road",1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0
,"Empower Church Main Foyer, 140 Springfield Road",1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,20,0
,"Rehua Marae, 79 Springfield Road",0,1,0,8,0,10,7,1,1,2,0,1,0,0,0,0,0,31,0
,"St Albans School Hall, 17 Sheppard Place",0,0,0,1,0,10,2,0,0,0,0,0,0,0,0,1,0,14,0
Sydenham,"Powell Fenwick Building, 383 Colombo Street",0,0,0,2,0,10,0,0,0,1,0,0,0,0,0,0,0,13,0
Waltham,"Canterbury Mineral and Lapidary Club, 110 Waltham Road",0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,10,0
,"Opawa Baptist Church Hall, 285 Wilsons Road",0,1,1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,11,0
Christchurch East
Aranui,"Aranui Wainoni Community Hall, 31 Hampshire Street",0,0,1,2,0,23,2,0,0,1,0,0,0,0,0,0,0,29,1
,"Haeata Community Campus, 240 Breezes Road",0,0,0,3,0,14,3,1,2,0,0,0,0,0,0,0,0,23,0
,"Nga Hau e Wha Marae, He Tangata, 250 Pages Road",0,0,0,3,0,17,2,3,0,3,1,0,0,0,0,1,0,30,0
Avondale,"Kidsfirst Kindergarten Woolley Street, 63 Woolley Street",1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,9,0
Bromley,"Bromley School Hall, 33 Keighleys Road",0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,7,0
Burwood,"Burwood Christian Centre, 54 Bassett Street",0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,9,0
,"Waitakiri School Hall, 170 Burwood Road",0,0,0,1,0,12,2,2,1,1,0,0,0,0,0,0,0,19,0
Kainga,"Kainga Public Hall, 159 Kainga Road",1,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,9,0
Linwood,"Eastgate Mall, Upper Level, 20 Buckleys Road",0,2,1,3,0,22,7,1,2,2,0,0,0,0,0,2,0,42,2
,"Linwood Islamic Centre, 223 Linwood Avenue",0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0
,"St Chad's Anglican Church Hall, 1 Carnarvon Street (corner Buckleys Road)",0,0,0,1,0,14,3,0,0,2,1,0,0,0,0,0,0,21,0
Linwood North,"Whitau School (formerly Linwood North School), 221 Woodham Road",1,2,0,1,0,14,1,0,0,0,1,0,0,0,0,1,0,21,1
,"Prestons Road - Shop 2, 420 Marshland Road",0,2,0,0,0,10,1,4,2,2,0,0,0,0,0,1,0,22,0
New Brighton,"Nova Montessori School, 53 Owles Terrace",1,0,0,4,0,15,0,1,0,0,0,2,0,0,0,1,0,24,0
North New Brighton,"North New Brighton Community Centre, 88 Marine Parade",0,3,0,5,0,16,3,3,0,2,0,0,0,0,0,0,0,32,0
,"Rāwhiti School Hall, 150 Leaver Terrace",0,0,0,0,0,8,1,0,1,1,0,0,0,0,0,0,0,11,0
