Party and Electorate Candidate Votes Recorded at each Voting Place
Tāmaki Makaurau 68,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
,"Finlayson Park School Hall, 87 John Walker Drive",0,2,3,6,0,61,10,0,0,4,0,0,0,0,0,0,4,90,0
,"Hillpark School Hall, 57 Grande Vue Road",0,0,0,6,0,27,6,2,0,4,0,0,0,0,0,0,0,45,1
,"Homai Primary School Hall, 89 Browns Road",1,0,0,2,0,19,4,3,0,3,0,0,0,0,0,0,0,32,1
,"James Cook High School Hall, 12 Dr Pickering Avenue",0,0,1,2,0,26,5,0,1,3,0,0,0,0,0,0,4,42,1
,"Rowandale School Hall, 73 Rowandale Avenue",0,2,3,3,0,42,7,0,1,1,0,0,0,0,0,1,0,60,0
,"St Anne's Catholic Church, 126 Russell Road",1,0,0,3,0,34,9,0,0,3,0,0,0,0,0,0,1,51,0
,"St Luke's Anglican Church Hall, 3 Russell Road",0,0,0,2,0,55,8,1,0,7,0,1,0,0,0,0,2,76,0
Papatoetoe,"Aorere College, 2 Selfs Road",0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,10,0
,"Holy Cross Church School Hall, 21 Carruth Road",0,0,0,2,0,18,10,3,0,3,0,0,0,0,0,0,0,36,0
,"Papatoetoe South School, 58 Milan Road",0,0,0,1,0,17,4,0,0,3,0,0,0,0,0,0,0,25,0
,"Papatoetoe Town Hall, 35 Saint George Street",0,0,1,3,0,19,5,0,1,1,0,0,0,0,0,0,0,30,1
,"Papatoetoe West School, 1-3 Hillcrest Road",0,0,0,2,0,27,3,0,0,5,0,0,0,0,0,0,0,37,0
,"Puhinui Primary School Hall, 116 Puhinui Road",1,1,0,1,0,14,5,0,1,1,0,0,0,0,0,0,0,24,0
Weymouth,"Weymouth Community Hall, 11 Beihlers Road",0,4,0,5,0,15,4,0,1,0,0,0,0,0,0,0,1,30,0
,"Weymouth Primary School Hall, 23 Evans Road",1,2,1,5,0,27,8,0,0,4,0,0,0,0,0,0,0,48,0
Wiri,"Vodafone Events Centre, 770 Great South Road",1,0,0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,11,1
Maungakiekie
Ellerslie,"Ellerslie Kindergarten, 122 Celtic Crescent",1,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,9,0
,"Ellerslie Masonic Centre, 9A Robert Street",0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0
